,Actual,Predicted
2062,304800.0,124980.0
2063,2536000.0,1114540.0
2064,109300.0,60040.0
2065,2693500.0,1981730.0
2066,10272000.0,17849190.0
2067,16545100.0,9905430.0
2068,135800.0,335820.0
2069,826200.0,268040.0
2070,600.0,150.0
2071,2964200.0,4726530.0
2072,813600.0,569570.0
2073,3100.0,1960.0
2074,8279200.0,8707870.0
2075,3924700.0,4560150.0
2076,4580400.0,6414670.0
2077,984700.0,685990.0
2078,4555500.0,13018330.0
2079,3900.0,950.0
2080,288200.0,227390.0
2081,1334300.0,767200.0
2082,607200.0,279240.0
2083,1420300.0,1311390.0
2084,2852300.0,1769040.0
2085,18319900.0,18664030.0
2086,3855400.0,3864500.0
2087,570900.0,858770.0
2088,551300.0,324390.0
2089,2240300.0,1497730.0
2090,9886800.0,8711970.0
2091,187000.0,187140.0
2092,1130000.0,1521460.0
2093,3800.0,4410.0
2094,879600.0,2076290.0
2095,1483300.0,1297710.0
2096,10600.0,75270.0
2097,347500.0,366730.0
2098,4275200.0,4639280.0
2099,218300.0,308680.0
2100,2699500.0,2743910.0
2101,3117600.0,1088340.0
2102,706800.0,618960.0
2103,2431700.0,3402280.0
2104,6180100.0,4311290.0
2105,7590100.0,15054880.0
2106,858100.0,1235390.0
2107,864400.0,1983490.0
2108,1316000.0,3000460.0
2109,3837200.0,2666360.0
2110,8012700.0,7747890.0
2111,505300.0,204430.0
2112,4616600.0,3946100.0
2113,10912400.0,13982150.0
2114,1233000.0,1427520.0
2115,1488800.0,2052590.0
2116,1378600.0,1572050.0
2117,3327000.0,2379240.0
2118,2032000.0,1994300.0
2119,807200.0,760680.0
2120,298800.0,240550.0
2121,8046400.0,7862510.0
2122,51900.0,87700.0
2123,1604600.0,1521700.0
2124,1767000.0,2027820.0
2125,7073500.0,6269720.0
2126,536200.0,70770.0
2127,2052600.0,1902670.0
2128,5025300.0,4151120.0
2129,457400.0,307150.0
2130,67900.0,205340.0
2131,8640500.0,8131210.0
2132,3000.0,860.0
2133,2309200.0,3068370.0
2134,199700.0,146640.0
2135,97800.0,115310.0
2136,4468900.0,4693520.0
2137,1714200.0,3184970.0
2138,5352900.0,3224930.0
2139,9900.0,16140.0
2140,6416900.0,2799710.0
2141,2002100.0,2047040.0
2142,3043000.0,6037060.0
2143,1900.0,12090.0
2144,1595200.0,817370.0
2145,3183600.0,8387460.0
2146,5283800.0,4063600.0
2147,203700.0,370360.0
2148,20248100.0,22111580.0
2149,298200.0,320300.0
2150,195700.0,65890.0
2151,79900.0,95480.0
2152,9127500.0,8544330.0
2153,19900.0,33410.0
2154,231900.0,578580.0
2155,695100.0,375360.0
2156,4300800.0,1728480.0
2157,653100.0,1256930.0
2158,5775800.0,4201640.0
2159,16618900.0,16360790.0
2160,406200.0,825190.0
2161,11500.0,7130.0
2162,17300.0,18790.0
2163,115100.0,220230.0
2164,801900.0,228070.0
2165,251600.0,157220.0
2166,5200.0,1790.0
2167,508000.0,474090.0
2168,3313600.0,3310880.0
2169,75900.0,325360.0
2170,6581700.0,9930300.0
2171,424400.0,607920.0
2172,7847600.0,5186500.0
2173,42500.0,33420.0
2174,1542400.0,1231950.0
2175,500000.0,1190460.0
2176,4453200.0,5992740.0
2177,1123800.0,824560.0
2178,1432800.0,1631550.0
2179,473500.0,436420.0
2180,875700.0,1089420.0
2181,171700.0,191690.0
2182,273600.0,178200.0
2183,5463600.0,5545030.0
2184,59900.0,69210.0
2185,569500.0,652990.0
2186,8154500.0,12068450.0
2187,4920200.0,3656890.0
2188,246300.0,397480.0
2189,5184600.0,5831930.0
2190,674200.0,679440.0
2191,1594700.0,1952900.0
2192,3855200.0,5365100.0
2193,2797700.0,1803800.0
2194,3903000.0,3267530.0
2195,7078400.0,6309630.0
2196,3200.0,1980.0
2197,150800.0,457330.0
2198,401700.0,929230.0
2199,364700.0,336750.0
2200,4427800.0,5602580.0
2201,183000.0,266080.0
2202,2980200.0,3456200.0
2203,10158000.0,9381600.0
2204,12301200.0,10690710.0
2205,289200.0,634180.0
2206,1528000.0,2506970.0
2207,4515100.0,2372600.0
2208,2028900.0,1717950.0
2209,337500.0,445730.0
2210,842500.0,787080.0
2211,6717500.0,6044640.0
2212,232100.0,247020.0
2213,7198600.0,8641010.0
2214,359300.0,845260.0
2215,12401400.0,7902380.0
2216,7040700.0,3664970.0
2217,316200.0,565000.0
2218,35900.0,52540.0
2219,203700.0,373880.0
2220,162400.0,42910.0
2221,2000.0,8190.0
2222,2066100.0,2301840.0
2223,504800.0,405140.0
2224,47200.0,20850.0
2225,5359700.0,7117820.0
2226,151800.0,140430.0
2227,374100.0,372980.0
2228,8800800.0,10562860.0
2229,7565900.0,13805000.0
2230,302800.0,299400.0
2231,1705700.0,1499400.0
2232,18078900.0,14752490.0
2233,2993100.0,2100590.0
2234,33400.0,20900.0
2235,233700.0,226530.0
2236,0.0,60.0
2237,4331800.0,4537110.0
2238,1845500.0,1892660.0
2239,3656100.0,2965070.0
2240,3788700.0,7867710.0
2241,400.0,25240.0
2242,19000.0,33170.0
2243,910100.0,1084410.0
2244,187400.0,205380.0
2245,2400700.0,1914620.0
2246,1606100.0,1506860.0
2247,600.0,800.0
2248,482700.0,625640.0
2249,149700.0,675200.0
2250,262900.0,285320.0
2251,181000.0,396690.0
2252,3979300.0,3066470.0
2253,200.0,390.0
2254,818600.0,1134190.0
2255,3540600.0,2255560.0
2256,150700.0,60090.0
2257,69900.0,40450.0
2258,636400.0,501330.0
2259,3886400.0,4084990.0
2260,4508100.0,8612450.0
2261,8200.0,10730.0
2262,4456100.0,4688550.0
2263,4773200.0,7095450.0
2264,459500.0,1314270.0
2265,17439000.0,8257320.0
2266,1758300.0,1327290.0
2267,1300.0,850.0
2268,2722100.0,2419280.0
2269,1179700.0,911760.0
2270,2266200.0,1767410.0
2271,53900.0,49570.0
2272,5472700.0,5803660.0
2273,5427500.0,4396380.0
2274,705800.0,1763600.0
2275,1230700.0,1741830.0
2276,135800.0,68490.0
2277,48200.0,47670.0
2278,1910800.0,960580.0
2279,828200.0,2037850.0
2280,741000.0,329540.0
2281,2200.0,17360.0
2282,385500.0,331760.0
2283,4357900.0,4276950.0
2284,4465300.0,2918710.0
2285,592000.0,422550.0
2286,2550400.0,2191730.0
2287,2636400.0,4775540.0
2288,800.0,5480.0
2289,7800.0,15660.0
2290,8465700.0,4196280.0
2291,1185500.0,1142830.0
2292,464000.0,736890.0
2293,4227400.0,3546100.0
2294,1237600.0,2864510.0
2295,373500.0,157290.0
2296,4971000.0,3452750.0
2297,354100.0,261280.0
2298,8500.0,15510.0
2299,21700.0,16450.0
2300,2685800.0,5317430.0
2301,2057500.0,3034120.0
2302,2694200.0,3373450.0
2303,276100.0,222090.0
2304,3808200.0,6345120.0
2305,2041300.0,993180.0
2306,1990500.0,1308870.0
2307,3398900.0,3929050.0
2308,7429000.0,9414580.0
2309,139800.0,85670.0
2310,399000.0,994200.0
2311,103100.0,85190.0
2312,256300.0,313440.0
2313,58500.0,63760.0
2314,4618200.0,3434960.0
2315,865600.0,982910.0
2316,0.0,4320.0
2317,18924800.0,13862840.0
2318,10692000.0,2926600.0
2319,1063300.0,763120.0
2320,2682600.0,2308270.0
2321,5505000.0,3756580.0
2322,566900.0,1135820.0
2323,845400.0,2102690.0
2324,529900.0,1069700.0
2325,4486100.0,5170950.0
2326,2300.0,5740.0
2327,6141500.0,8779900.0
2328,1965400.0,2522790.0
2329,18269600.0,10188620.0
2330,2871000.0,3382820.0
2331,1662200.0,577680.0
2332,10300.0,11260.0
2333,235700.0,252940.0
2334,27000.0,22120.0
2335,687300.0,1073540.0
2336,2176900.0,3682400.0
2337,10471500.0,6270610.0
2338,6998000.0,6275370.0
2339,824000.0,779130.0
2340,714200.0,1180780.0
2341,1617700.0,1516480.0
2342,23800.0,14570.0
2343,3979500.0,3277580.0
2344,14996100.0,16157740.0
2345,14400.0,12080.0
2346,500.0,160.0
2347,3827500.0,2855900.0
2348,581500.0,685490.0
2349,83400.0,266640.0
2350,521600.0,730350.0
2351,13400.0,6820.0
2352,393100.0,881620.0
2353,1193700.0,946750.0
2354,2800.0,2660.0
2355,874500.0,2087380.0
2356,3836500.0,4583810.0
2357,1410800.0,1332010.0
2358,1344500.0,2932450.0
2359,1385200.0,1622930.0
2360,400.0,460.0
2361,10434700.0,13212460.0
2362,253600.0,226450.0
2363,7854900.0,5418060.0
2364,15026900.0,16832010.0
2365,1391000.0,2189270.0
2366,11740500.0,9936620.0
2367,9000.0,2560.0
2368,682300.0,536880.0
2369,3362400.0,1546870.0
2370,3108800.0,2803410.0
2371,1965700.0,1910490.0
2372,1558300.0,1574990.0
2373,4139000.0,5098420.0
2374,13200.0,18200.0
2375,271500.0,519220.0
2376,636400.0,1150900.0
2377,3100.0,1760.0
2378,4172600.0,5395010.0
2379,816900.0,665920.0
2380,3400.0,14880.0
2381,3928200.0,3403490.0
2382,2410600.0,3676750.0
2383,2884400.0,4531720.0
2384,984200.0,1608390.0
2385,561500.0,431580.0
2386,183800.0,336990.0
2387,2600.0,1490.0
2388,1706600.0,1416780.0
2389,10900.0,8460.0
2390,1012900.0,1774270.0
2391,2023000.0,867310.0
2392,351500.0,901680.0
2393,154200.0,175090.0
2394,44700.0,58920.0
2395,9895100.0,8284930.0
2396,8800.0,27200.0
2397,4340300.0,4252510.0
2398,724700.0,1195000.0
2399,22413100.0,19517930.0
2400,3483800.0,3808620.0
2401,3871600.0,2331380.0
2402,30500.0,60990.0
2403,270200.0,268150.0
2404,11416400.0,12880760.0
2405,940000.0,537740.0
2406,367500.0,243620.0
2407,2319000.0,1896790.0
2408,7852300.0,7201160.0
2409,6865700.0,3244860.0
2410,2181900.0,2013000.0
2411,1601300.0,1502420.0
2412,3096200.0,1712250.0
2413,11124700.0,15525020.0
2414,1053300.0,281770.0
2415,6520700.0,5767000.0
2416,6766000.0,4585780.0
2417,1748100.0,1860860.0
2418,8445100.0,7353960.0
2419,399500.0,959180.0
2420,13922500.0,8410490.0
2421,6803300.0,4842300.0
2422,1273500.0,1398350.0
2423,2013400.0,1336760.0
2424,415700.0,993490.0
2425,1756400.0,1362420.0
2426,965000.0,965820.0
2427,300800.0,252380.0
2428,427400.0,423470.0
2429,1899200.0,1059190.0
2430,1204400.0,1723040.0
2431,460000.0,364250.0
2432,1050300.0,980590.0
2433,3200100.0,5999950.0
2434,1565500.0,737270.0
2435,21200.0,11560.0
2436,4947900.0,7247570.0
2437,1492100.0,637410.0
2438,4998500.0,3490840.0
2439,635800.0,924800.0
2440,2660900.0,1177160.0
2441,2484800.0,3053750.0
2442,3177600.0,2596330.0
2443,6029500.0,2770430.0
2444,6418400.0,4910040.0
2445,226900.0,164300.0
2446,3550200.0,4403750.0
2447,5673600.0,8602270.0
2448,9492600.0,10572230.0
2449,2219600.0,4574300.0
2450,4139700.0,4078370.0
2451,5090200.0,3223080.0
2452,327000.0,308300.0
2453,54700.0,14390.0
2454,1127300.0,1321260.0
2455,248300.0,421330.0
2456,17391800.0,10672240.0
2457,2054500.0,1976670.0
2458,1541000.0,1432830.0
2459,10484700.0,9976980.0
2460,88500.0,48050.0
2461,1814600.0,1214490.0
2462,682300.0,1141280.0
2463,458600.0,810500.0
2464,1093600.0,854750.0
2465,865100.0,1341030.0
2466,4400.0,2150.0
2467,5754400.0,5291450.0
2468,1067800.0,587620.0
2469,813600.0,1058500.0
2470,2721900.0,3794490.0
2471,2275500.0,1475290.0
2472,2649000.0,2032040.0
2473,100.0,22340.0
2474,3546400.0,2517180.0
2475,9940800.0,12811070.0
2476,24600.0,33560.0
2477,3120100.0,3565480.0
2478,84500.0,100070.0
2479,200.0,340.0
2480,407400.0,1169130.0
2481,16600.0,19880.0
2482,5800.0,4280.0
2483,1934400.0,1346620.0
2484,14700.0,6020.0
2485,706100.0,2050170.0
2486,7807700.0,14858770.0
2487,278200.0,372080.0
2488,2650600.0,2583760.0
2489,320200.0,496890.0
2490,14930200.0,12229360.0
2491,4199500.0,4114840.0
2492,17366500.0,13071150.0
2493,7831200.0,9215550.0
2494,10869200.0,7241130.0
2495,4663100.0,3896110.0
2496,1801700.0,1378020.0
2497,24830000.0,15277110.0
2498,1071900.0,898000.0
2499,9026600.0,17133700.0
2500,4201600.0,7760050.0
2501,4428200.0,7480980.0
2502,5006200.0,4493580.0
2503,2485100.0,1119210.0
2504,34500.0,58650.0
2505,500.0,630.0
2506,4019300.0,6114890.0
2507,154200.0,80840.0
2508,503300.0,471030.0
2509,7989800.0,8539630.0
2510,359500.0,691600.0
2511,55900.0,104530.0
2512,33900.0,45420.0
2513,1674600.0,2124000.0
2514,1171500.0,796710.0
2515,8183000.0,7942730.0
2516,1019900.0,730390.0
2517,7414400.0,14911210.0
2518,19926800.0,2912430.0
2519,1393500.0,981850.0
2520,3100.0,1640.0
2521,111800.0,89420.0
2522,10981200.0,14211130.0
2523,6159300.0,4473500.0
2524,883200.0,1652060.0
2525,149800.0,127460.0
2526,3011300.0,3893320.0
2527,3181200.0,3100510.0
2528,2340900.0,3291310.0
2529,2664600.0,2271380.0
2530,37900.0,43160.0
2531,816800.0,945300.0
2532,1023300.0,800350.0
2533,7429900.0,11660300.0
2534,2303700.0,452250.0
2535,13900.0,28790.0
2536,10458200.0,6503490.0
2537,538100.0,241950.0
2538,74500.0,79790.0
2539,341500.0,576740.0
2540,63600.0,16380.0
2541,12600.0,14180.0
2542,226700.0,226490.0
2543,87800.0,81800.0
2544,2915900.0,3247800.0
2545,2820700.0,3992860.0
2546,1352300.0,2576490.0
2547,11009100.0,15163010.0
2548,25300.0,7040.0
2549,9409600.0,7071320.0
2550,4593500.0,4413080.0
2551,2062500.0,1994990.0
2552,202500.0,160990.0
2553,47900.0,49140.0
2554,3637100.0,3817910.0
2555,29200.0,35530.0
2556,426500.0,1087630.0
2557,143800.0,149900.0
2558,637200.0,130470.0
2559,680700.0,347930.0
2560,993300.0,1026820.0
2561,11395300.0,12283810.0
2562,2575500.0,1904290.0
2563,6711800.0,12540900.0
2564,4691600.0,7617400.0
2565,2957800.0,1523770.0
2566,12606100.0,12567570.0
2567,2102800.0,1590610.0
2568,41468300.0,18092750.0
2569,428000.0,338510.0
2570,15000.0,20350.0
2571,1480300.0,1924280.0
2572,8116600.0,4809510.0
2573,1600400.0,2920320.0
2574,7166300.0,21309490.0
2575,0.0,240.0
2576,63600.0,67620.0
2577,2990500.0,1874460.0
2578,200.0,12850.0
2579,1826300.0,2235990.0
2580,3110100.0,2478660.0
2581,3104100.0,3115120.0
2582,4183600.0,5482550.0
2583,4435800.0,3293550.0
2584,89800.0,234270.0
2585,3014500.0,5681730.0
2586,1862700.0,1610280.0
2587,5223100.0,3047580.0
2588,2471500.0,1479420.0
2589,0.0,0.0
2590,2402600.0,1618390.0
2591,176700.0,335890.0
2592,3963400.0,3883800.0
2593,55900.0,43980.0
2594,195700.0,290870.0
2595,4041700.0,4811900.0
2596,12069000.0,10278450.0
2597,73900.0,37900.0
2598,1988000.0,1303560.0
2599,7233000.0,4912350.0
2600,296200.0,298320.0
2601,51300.0,37090.0
2602,2871600.0,3826120.0
2603,579200.0,361960.0
2604,4475100.0,6908380.0
2605,60300.0,114530.0
2606,1356400.0,1222160.0
2607,3479600.0,2401410.0
2608,968700.0,182700.0
2609,458000.0,389280.0
2610,2407700.0,3573470.0
2611,190300.0,198720.0
2612,3223100.0,3391080.0
2613,4273200.0,5729890.0
2614,3403400.0,4143680.0
2615,178400.0,89090.0
2616,9700.0,5790.0
2617,1017700.0,962990.0
2618,54500.0,48690.0
2619,2320900.0,6127960.0
2620,4985900.0,2966360.0
2621,12405400.0,8423470.0
2622,35200.0,62620.0
2623,5794000.0,3377280.0
2624,2179600.0,1710640.0
2625,439400.0,1004070.0
2626,69800.0,369940.0
2627,13500.0,12170.0
2628,1159300.0,2159290.0
2629,271200.0,246020.0
2630,500.0,780.0
2631,50500.0,66010.0
2632,10400.0,12900.0
2633,692700.0,458240.0
2634,4104500.0,3471110.0
2635,16363900.0,18769740.0
2636,528900.0,1117560.0
2637,1211400.0,886420.0
2638,1038000.0,1180270.0
2639,4205100.0,2847950.0
2640,10222200.0,7791560.0
2641,6800.0,10340.0
2642,306400.0,430810.0
2643,101800.0,103710.0
2644,107100.0,428880.0
2645,54500.0,42960.0
2646,2426800.0,5112010.0
2647,888800.0,1626660.0
2648,3626800.0,2958610.0
2649,839200.0,1437180.0
2650,3901800.0,4123340.0
2651,23800.0,10440.0
2652,974400.0,2276100.0
2653,161700.0,188140.0
2654,414700.0,269500.0
2655,3873000.0,6940160.0
2656,3300.0,12300.0
2657,3400.0,15200.0
2658,1057600.0,1243580.0
2659,3885000.0,3494250.0
2660,522500.0,622190.0
2661,4400.0,3500.0
2662,52500.0,196820.0
2663,6992500.0,11072890.0
2664,379700.0,258910.0
2665,232300.0,499160.0
2666,1000.0,5940.0
2667,1605600.0,1155600.0
2668,2436000.0,2760670.0
2669,2050500.0,2121840.0
2670,73900.0,82350.0
2671,152400.0,451620.0
2672,39900.0,63240.0
2673,5470600.0,8620100.0
2674,60500.0,52560.0
2675,7958300.0,7221800.0
2676,4000.0,2770.0
2677,2935700.0,2171860.0
2678,86500.0,139630.0
2679,1374400.0,1883680.0
2680,5732600.0,7394320.0
2681,1670100.0,777060.0
2682,19132900.0,12439520.0
2683,46500.0,52210.0
2684,3600.0,9530.0
2685,928000.0,277090.0
2686,388500.0,444390.0
2687,1757100.0,1919840.0
2688,7379400.0,7259700.0
2689,9400.0,13370.0
2690,1335900.0,1118820.0
2691,104400.0,161980.0
2692,1355700.0,1460610.0
2693,90500.0,135040.0
2694,3509700.0,2792200.0
2695,5161900.0,5466650.0
2696,1365200.0,958740.0
2697,8700600.0,3978560.0
2698,477400.0,303320.0
2699,1200.0,3090.0
2700,1702600.0,2594870.0
2701,900.0,830.0
2702,10819800.0,11208190.0
2703,4204800.0,5412340.0
2704,522800.0,1199060.0
2705,4705800.0,5209740.0
2706,6312900.0,2977410.0
2707,164400.0,207960.0
2708,1000.0,810.0
2709,117800.0,121230.0
2710,526500.0,385860.0
2711,5187000.0,2580980.0
2712,36500.0,41320.0
2713,675600.0,712250.0
2714,3045500.0,2352130.0
2715,176900.0,1127670.0
2716,16000.0,6830.0
2717,2900.0,290.0
2718,300.0,450.0
2719,720800.0,964410.0
2720,3261200.0,3345720.0
2721,57100.0,69150.0
2722,500.0,3040.0
2723,3289200.0,4421580.0
2724,86500.0,66540.0
2725,636400.0,1277600.0
2726,254300.0,198680.0
2727,53100.0,94610.0
2728,1575000.0,2120140.0
2729,144400.0,101920.0
2730,2678300.0,2700510.0
2731,1072900.0,1955230.0
2732,1676400.0,2059580.0
2733,4137900.0,4409130.0
2734,537300.0,467370.0
2735,1244000.0,1116400.0
2736,4764600.0,8117810.0
2737,0.0,90.0
2738,3551000.0,3418820.0
2739,1588500.0,3794620.0
2740,1987100.0,2175850.0
2741,1664500.0,1150570.0
2742,2283300.0,1324690.0
2743,1783400.0,1700810.0
2744,368700.0,398270.0
2745,455400.0,417380.0
2746,13512400.0,16993670.0
2747,3470900.0,3159140.0
2748,2196200.0,810230.0
2749,42558000.0,54798900.0
2750,760000.0,702580.0
2751,600.0,230.0
2752,164200.0,82750.0
2753,315600.0,282700.0
2754,1166700.0,3846400.0
2755,861600.0,1626110.0
2756,8193500.0,10797270.0
2757,610400.0,615890.0
2758,47800.0,339040.0
2759,69900.0,109260.0
2760,9905600.0,9711960.0
2761,36500.0,69380.0
2762,3175200.0,1892690.0
2763,14248900.0,6162810.0
2764,38600.0,6760.0
2765,184300.0,71080.0
2766,1398200.0,1281700.0
2767,2037000.0,2293970.0
2768,1582600.0,1521190.0
2769,12369500.0,14299200.0
2770,991300.0,902640.0
2771,1911700.0,1526470.0
2772,35300.0,60870.0
2773,673400.0,1356460.0
2774,5232700.0,5704620.0
2775,1601200.0,2015710.0
2776,55900.0,358080.0
2777,5076900.0,8698050.0
2778,255900.0,343230.0
2779,35900.0,113870.0
2780,2104200.0,2321070.0
2781,16293300.0,13691910.0
2782,3807900.0,5652550.0
2783,982700.0,2376160.0
2784,149000.0,233740.0
2785,429500.0,385470.0
2786,2768600.0,1879100.0
2787,3358000.0,4793050.0
2788,7497600.0,7756380.0
2789,3468900.0,3868680.0
2790,500.0,2010.0
2791,3488100.0,4044820.0
2792,12821900.0,14325320.0
2793,1017600.0,767560.0
2794,8274200.0,9345000.0
2795,307600.0,290970.0
2796,1346900.0,2185250.0
2797,203700.0,446110.0
2798,2012500.0,2262170.0
2799,851500.0,784660.0
2800,0.0,250.0
2801,969400.0,678660.0
2802,2030000.0,2670620.0
2803,1398500.0,1535920.0
2804,3933900.0,3752190.0
2805,10500.0,5930.0
2806,167000.0,329010.0
2807,4127800.0,3955580.0
2808,98500.0,138510.0
2809,902400.0,723660.0
2810,2702800.0,2724030.0
2811,4281600.0,4213820.0
2812,3082400.0,2297390.0
2813,3402400.0,4076130.0
2814,50900.0,33140.0
2815,101100.0,157460.0
2816,12438300.0,9990570.0
2817,2837000.0,8172680.0
2818,48500.0,87020.0
2819,565200.0,902880.0
2820,3668600.0,5387560.0
2821,391500.0,281040.0
2822,4414400.0,3955610.0
2823,6363500.0,6115010.0
2824,3946600.0,4999880.0
2825,3898000.0,2954430.0
2826,37166400.0,13860030.0
2827,1602600.0,333960.0
2828,5134800.0,6083610.0
2829,9643200.0,10851590.0
2830,4361800.0,4232280.0
2831,992700.0,1296180.0
2832,3916700.0,3100570.0
2833,453000.0,358020.0
2834,1200.0,1410.0
2835,119800.0,76170.0
2836,1010200.0,657110.0
2837,1968600.0,3745280.0
2838,4800.0,2410.0
2839,3519500.0,3761740.0
2840,3436500.0,3276070.0
2841,47900.0,65060.0
2842,4751600.0,4657350.0
2843,6900.0,25710.0
2844,4311400.0,6472350.0
2845,1371100.0,1661920.0
2846,330200.0,387110.0
2847,100.0,2480.0
2848,316200.0,284990.0
2849,415400.0,349930.0
2850,973700.0,1545590.0
2851,6210700.0,12536010.0
2852,11193000.0,9177900.0
2853,4274400.0,3724510.0
2854,125800.0,224000.0
2855,2016600.0,2268430.0
2856,1140600.0,1539840.0
2857,149000.0,113530.0
2858,11900.0,490.0
2859,5457900.0,5977900.0
2860,1842800.0,2776370.0
2861,5600.0,5810.0
2862,2418200.0,1357540.0
2863,102400.0,205270.0
2864,6032500.0,11419180.0
2865,38500.0,31340.0
2866,4816400.0,5774390.0
2867,4997500.0,8461100.0
2868,300.0,1390.0
2869,8757300.0,8772480.0
2870,160400.0,111460.0
2871,702000.0,1098690.0
2872,169300.0,63720.0
2873,50500.0,174260.0
2874,1177300.0,2099230.0
2875,600.0,410.0
2876,29446300.0,33410910.0
2877,2598900.0,1779200.0
2878,910800.0,275850.0
2879,0.0,910.0
2880,2269200.0,2014100.0
2881,116400.0,188620.0
2882,25900.0,65520.0
2883,7049600.0,7341800.0
2884,497700.0,797480.0
2885,91800.0,59240.0
2886,3337400.0,3745710.0
2887,495900.0,434980.0
2888,10119700.0,15126150.0
2889,5264100.0,7067540.0
2890,2263800.0,2343800.0
2891,3286800.0,4125720.0
2892,774400.0,1268030.0
2893,436400.0,857640.0
2894,7400.0,5990.0
2895,6006500.0,5744210.0
2896,4128600.0,1857160.0
2897,305500.0,445970.0
2898,40091800.0,15718000.0
2899,697700.0,475550.0
2900,266200.0,155770.0
2901,117100.0,321430.0
2902,500.0,1400.0
2903,663100.0,894420.0
2904,3192900.0,3796880.0
2905,1818300.0,1869380.0
2906,242300.0,482070.0
2907,1182100.0,1792050.0
2908,43600.0,16440.0
2909,5000.0,5020.0
2910,1900.0,290.0
2911,14500.0,5030.0
2912,773200.0,507300.0
2913,2028400.0,1385450.0
2914,99800.0,200290.0
2915,27900.0,30360.0
2916,2217000.0,2321060.0
2917,13700.0,12990.0
2918,10066400.0,6750760.0
2919,282200.0,528820.0
2920,82500.0,91350.0
2921,55900.0,49920.0
2922,116400.0,134990.0
2923,433700.0,1065300.0
2924,291600.0,323260.0
2925,27400.0,32130.0
2926,1100600.0,1206090.0
2927,9324400.0,10400980.0
2928,264200.0,104880.0
2929,1663300.0,2480440.0
2930,660200.0,426140.0
2931,4943000.0,3893800.0
2932,313700.0,379660.0
2933,50500.0,113220.0
2934,8280200.0,7483380.0
2935,1997300.0,1667470.0
2936,93800.0,57460.0
2937,1538000.0,2459890.0
2938,700.0,520.0
2939,162000.0,548550.0
2940,68500.0,107480.0
2941,144800.0,247790.0
2942,2738500.0,2027260.0
2943,3363500.0,2001360.0
2944,12569800.0,6528740.0
2945,484000.0,302330.0
2946,5000.0,3050.0
2947,10559400.0,6419640.0
2948,2300.0,760.0
2949,3970900.0,4125900.0
2950,917800.0,583490.0
2951,8251200.0,8588300.0
2952,94500.0,56460.0
2953,1931200.0,1202890.0
2954,494900.0,1384900.0
2955,187000.0,238210.0
2956,8258000.0,12924820.0
2957,88500.0,67210.0
2958,10524900.0,9137110.0
2959,7540000.0,5082820.0
2960,554500.0,263970.0
2961,3978100.0,3816880.0
2962,5293300.0,6028020.0
2963,4100.0,4250.0
2964,2814900.0,2401760.0
2965,6908800.0,20841500.0
2966,534200.0,787050.0
2967,8600.0,5810.0
2968,9400.0,9360.0
2969,3176100.0,5444210.0
2970,400.0,1630.0
2971,12933300.0,17349670.0
2972,93800.0,119610.0
2973,565600.0,1443560.0
2974,0.0,1290.0
2975,49900.0,87340.0
2976,5700.0,8670.0
2977,2893800.0,2223940.0
2978,88500.0,407820.0
2979,196700.0,548190.0
2980,2691800.0,1819530.0
2981,1964100.0,1465930.0
2982,1216700.0,1381270.0
2983,300.0,1470.0
2984,56500.0,169560.0
2985,1881600.0,1519020.0
2986,5371900.0,6234550.0
2987,3059300.0,3008120.0
2988,26049300.0,11724450.0
2989,4176900.0,3697580.0
2990,15054200.0,15261590.0
2991,1546300.0,2186250.0
2992,34400.0,30610.0
2993,0.0,1730.0
2994,775600.0,358730.0
2995,400.0,270.0
2996,650100.0,500890.0
2997,102400.0,88880.0
2998,3464200.0,5142010.0
2999,106400.0,409740.0
3000,4092200.0,4697120.0
3001,81300.0,66780.0
3002,152400.0,385540.0
3003,130400.0,65930.0
3004,8051800.0,11963890.0
3005,4227400.0,5259090.0
3006,232300.0,266260.0
3007,7900.0,33000.0
3008,8238500.0,8781150.0
3009,4466600.0,3289390.0
3010,6419600.0,6044370.0
3011,4033200.0,3793460.0
3012,236300.0,191000.0
3013,890000.0,1253350.0
3014,8627500.0,7196790.0
3015,29300.0,69620.0
3016,2156900.0,2171790.0
3017,414700.0,282620.0
3018,6335300.0,5273720.0
3019,2296000.0,914100.0
3020,1171800.0,619550.0
3021,542200.0,318790.0
3022,176200.0,235020.0
3023,475000.0,834960.0
3024,2769600.0,2314290.0
3025,521200.0,491850.0
3026,579200.0,652170.0
3027,544500.0,162370.0
3028,68500.0,109330.0
3029,2122400.0,2769960.0
3030,613800.0,1509780.0
3031,200.0,590.0
3032,9042500.0,13670430.0
3033,960400.0,1139960.0
3034,174400.0,130230.0
3035,0.0,300.0
3036,1361500.0,1537730.0
3037,282800.0,353850.0
3038,1985500.0,3062300.0
3039,605300.0,1183320.0
3040,1332500.0,1043540.0
3041,6000.0,13830.0
3042,2986000.0,9323360.0
3043,30700.0,1110.0
3044,366500.0,981810.0
3045,322300.0,613260.0
3046,19700.0,4110.0
3047,21100.0,29270.0
3048,5525100.0,8126690.0
3049,5227400.0,3973340.0
3050,5966900.0,7527280.0
3051,95500.0,170070.0
3052,4393200.0,6425310.0
3053,2288100.0,3770220.0
3054,1391700.0,1506370.0
3055,3071200.0,4504380.0
3056,900.0,6510.0
3057,2869500.0,3213860.0
3058,4197100.0,8252290.0
3059,129800.0,86370.0
3060,25900.0,63260.0
3061,54500.0,413180.0
